Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SJH,SJD,SJA
E0,27-04-2013,Stoke,Norwich,1,0,H,0,0,D,A Taylor,12,5,4,0,10,8,5,3,4,2,0,0,2.25,3.3,3.6,2.15,3.2,3.5,2.15,3.2,3.5,2,3.2,3.7,2.1,3.2,3.75,2.3,3.21,3.65,2.2,3.25,3.6
E0,27-04-2013,Wigan,Tottenham,2,2,D,1,1,D,M Atkinson,6,14,4,7,12,10,3,3,3,1,0,0,3.8,3.6,2.05,3.8,3.5,1.95,3.8,3.5,1.95,3.8,3.45,1.9,3.6,3.6,1.95,3.71,3.7,2.08,3.6,3.5,2.05
E0,28-04-2013,Arsenal,Man United,1,1,D,1,1,D,P Dowd,19,10,13,5,12,10,7,2,3,5,0,0,2.25,3.6,3.3,2.1,3.5,3.3,2.1,3.5,3.3,2,3.4,3.5,2.25,3.5,3,2.22,3.63,3.4,2.2,3.5,3.25
E0,28-04-2013,Chelsea,Swansea,2,0,H,2,0,H,M Clattenburg,21,11,14,8,9,10,6,3,1,3,0,0,1.36,5.5,9,1.3,5.25,9.5,1.3,5.25,9.5,1.25,5.5,10.3,1.36,5,7.5,1.37,5.4,9.45,1.33,5.25,10
E0,28-04-2013,Reading,QPR,0,0,D,0,0,D,K Friend,13,15,7,5,12,14,9,7,0,2,0,0,2.55,3.5,2.88,2.5,3.4,2.7,2.5,3.4,2.7,2.5,3.3,2.65,2.6,3.4,2.6,2.54,3.51,2.93,2.6,3.4,2.75
E0,29-04-2013,Aston Villa,Sunderland,6,1,H,2,1,H,L Probert,18,7,15,4,10,15,4,4,0,3,0,1,2.3,3.4,3.4,2.2,3.25,3.3,2.2,3.25,3.3,2,3.2,3.7,2.25,3.3,3.2,2.27,3.4,3.5,2.2,3.4,3.4
E0,04-05-2013,Fulham,Reading,2,4,A,0,1,A,N Swarbrick,18,20,13,13,14,7,3,3,2,1,0,0,1.73,3.9,5.25,1.67,3.6,5.25,1.67,3.6,5.25,1.65,3.7,4.9,1.72,3.75,4.5,1.74,3.94,5.25,1.7,3.8,5.25
E0,04-05-2013,Norwich,Aston Villa,1,2,A,0,0,D,K Friend,9,12,4,6,15,13,6,5,2,3,0,0,2.55,3.3,3,2.45,3.2,2.9,2.45,3.2,2.9,2.3,3.3,2.9,2.37,3.3,2.9,2.58,3.24,3.08,2.4,3.4,3
E0,04-05-2013,QPR,Arsenal,0,1,A,0,1,A,J Moss,14,13,6,11,8,6,3,7,2,1,0,0,8,4.75,1.44,7.5,4.6,1.4,7.5,4.6,1.4,7.1,5,1.35,6.5,4.5,1.44,8.35,4.96,1.43,7.5,4.5,1.44
E0,04-05-2013,Swansea,Man City,0,0,D,0,0,D,M Jones,7,12,1,8,9,10,4,4,0,0,0,0,5.25,3.8,1.75,4.75,3.75,1.7,4.75,3.75,1.7,4.5,3.7,1.7,4.8,3.6,1.75,5.18,3.79,1.78,5,3.8,1.73
E0,04-05-2013,Tottenham,Southampton,1,0,H,0,0,D,M Clattenburg,7,10,4,6,8,9,5,5,1,1,0,0,1.44,4.75,8,1.45,4.5,6.5,1.45,4.5,6.5,1.4,4.6,6.8,1.5,4.33,6,1.48,4.7,7.68,1.44,4.5,7
E0,04-05-2013,West Brom,Wigan,2,3,A,1,1,D,L Probert,17,13,11,8,9,7,7,5,4,3,0,0,2.45,3.5,3,2.35,3.25,3,2.35,3.25,3,2.3,3.3,2.9,2.25,3.4,3.1,2.39,3.56,3.11,2.3,3.4,3.2
E0,04-05-2013,West Ham,Newcastle,0,0,D,0,0,D,P Dowd,9,11,3,6,12,12,7,3,1,1,0,0,2.38,3.4,3.25,2.35,3.2,3.1,2.35,3.2,3.1,2.3,3.3,2.9,2.25,3.4,3.1,2.37,3.53,3.17,2.3,3.4,3.13
E0,05-05-2013,Liverpool,Everton,0,0,D,0,0,D,M Oliver,16,11,8,4,10,10,3,5,1,2,0,0,1.95,3.6,4.2,1.95,3.4,3.9,1.95,3.4,3.9,2,3.3,3.6,1.95,3.5,3.75,1.92,3.77,4.28,2,3.6,3.75
E0,05-05-2013,Man United,Chelsea,0,1,A,0,0,D,H Webb,10,15,4,6,14,9,2,7,2,1,1,0,2.2,3.5,3.5,2.15,3.5,3.2,2.15,3.5,3.2,2.1,3.3,3.3,2.2,3.4,3.2,2.18,3.63,3.5,2.2,3.5,3.25
E0,06-05-2013,Sunderland,Stoke,1,1,D,0,1,A,L Mason,14,11,7,7,6,12,5,6,2,2,1,0,2.1,3.3,4,2.05,3.2,3.8,2.05,3.2,3.8,1.85,3.45,4,2.1,3.2,3.75,2.12,3.33,4.02,2,3.4,4
E0,07-05-2013,Man City,West Brom,1,0,H,1,0,H,P Dowd,21,20,9,11,10,9,6,8,2,1,0,0,1.4,5,9,1.34,5,8,1.34,5,8,1.35,4.8,7.6,1.33,5,9,1.39,5.26,8.84,1.33,5.25,10
E0,07-05-2013,Wigan,Swansea,2,3,A,1,0,H,K Friend,14,10,11,6,14,13,4,4,2,2,0,0,1.83,3.75,4.75,1.72,3.6,4.75,1.72,3.6,4.75,1.8,3.5,4.2,1.8,3.6,4.33,1.83,3.83,4.68,1.8,3.6,4.8
E0,08-05-2013,Chelsea,Tottenham,2,2,D,2,1,H,M Dean,15,13,8,6,6,16,6,5,1,2,0,0,1.95,3.75,4,1.87,3.6,3.9,1.87,3.6,3.9,1.8,3.5,4.2,1.95,3.6,3.6,1.99,3.66,4.07,1.95,3.75,3.8
E0,11-05-2013,Aston Villa,Chelsea,1,2,A,1,0,H,L Mason,12,11,7,8,13,8,6,7,2,3,1,1,4.5,3.8,1.85,4.33,3.75,1.75,4.33,3.75,1.75,4.3,3.8,1.7,4.33,3.6,1.8,4.68,3.77,1.85,4.33,3.75,1.83
E0,12-05-2013,Everton,West Ham,2,0,H,1,0,H,P Dowd,23,7,13,2,8,11,7,1,1,2,0,0,1.5,4.5,7.5,1.45,4.25,6.75,1.45,4.25,6.75,1.45,4,7,1.53,4.2,6,1.5,4.57,7.5,1.5,4.33,7
E0,12-05-2013,Fulham,Liverpool,1,3,A,1,1,D,M Halsey,10,20,8,14,2,10,7,8,0,1,0,0,3.9,3.6,2.05,3.7,3.5,1.95,3.7,3.5,1.95,3.2,3.3,2.15,3.75,3.6,1.91,4,3.61,2.02,4,3.6,1.91
E0,12-05-2013,Man United,Swansea,2,1,H,1,0,H,J Moss,16,5,9,2,5,6,7,5,0,0,0,0,1.3,5.75,12,1.25,5.75,10.5,1.25,5.75,10.5,1.27,5.2,10,1.3,5.5,9.5,1.31,5.9,11.5,1.29,5.5,12
E0,12-05-2013,Norwich,West Brom,4,0,H,1,0,H,H Webb,11,8,8,5,10,7,8,2,2,1,0,0,2.2,3.4,3.6,2.1,3.3,3.4,2.1,3.3,3.4,1.9,3.5,3.7,2.2,3.5,3.2,2.21,3.44,3.6,2.1,3.5,3.5
E0,12-05-2013,QPR,Newcastle,1,2,A,1,2,A,L Probert,8,10,3,7,8,8,2,2,1,3,0,1,3.4,3.4,2.3,3.1,3.4,2.2,3.1,3.4,2.2,3.3,3.3,2.1,3,3.4,2.3,3.31,3.42,2.35,3.25,3.4,2.25
E0,12-05-2013,Stoke,Tottenham,1,2,A,1,1,D,K Friend,6,23,3,15,11,5,2,11,4,1,1,0,4.5,3.6,1.91,4.5,3.5,1.78,4.5,3.5,1.78,4,3.45,1.85,4,3.5,1.91,4.6,3.53,1.93,4.33,3.5,1.91
E0,12-05-2013,Sunderland,Southampton,1,1,D,0,0,D,M Dean,5,15,5,10,9,10,3,10,0,2,0,0,2.8,3.2,2.8,2.65,3,2.75,2.65,3,2.75,2.5,3,2.8,2.62,3.2,2.75,2.86,3.12,2.87,2.7,3.2,2.75
E0,14-05-2013,Arsenal,Wigan,4,1,H,1,1,D,M Dean,19,10,12,5,11,11,7,4,0,2,0,0,1.4,5.5,8,1.33,5.25,7.75,1.33,5.25,7.75,1.35,5,7.1,1.36,5,8,1.37,5.62,8.56,1.4,5.5,8
E0,14-05-2013,Reading,Man City,0,2,A,0,1,A,M Atkinson,11,27,7,20,6,7,4,10,0,1,0,0,6,4.33,1.6,5.75,4.1,1.53,5.75,4.1,1.53,5.3,3.9,1.57,6,4.33,1.53,5.9,4.51,1.59,6.5,4.5,1.5
E0,19-05-2013,Chelsea,Everton,2,1,H,1,1,D,A Taylor,20,16,10,9,7,8,7,4,2,2,0,0,1.7,4,5.5,1.65,3.75,5,1.65,3.75,5,1.5,4,6.1,1.67,3.75,5,1.68,4.05,5.61,1.67,3.8,5
E0,19-05-2013,Liverpool,QPR,1,0,H,1,0,H,M Atkinson,27,10,20,3,7,3,14,0,1,3,0,0,1.25,7,12,1.2,6.5,12,1.2,6.5,12,1.22,5.5,12,1.25,6,11,1.24,6.77,15.09,1.22,6,13
E0,19-05-2013,Man City,Norwich,2,3,A,1,1,D,M Halsey,12,12,5,7,10,8,7,7,1,0,0,0,1.33,5.5,11,1.25,5.5,11,1.25,5.5,11,1.3,5,9,1.33,5,8.5,1.31,5.69,11.89,1.3,5.25,10
E0,19-05-2013,Newcastle,Arsenal,0,1,A,0,0,D,H Webb,7,9,2,3,17,10,4,4,1,2,0,0,6,4.6,1.55,6,4.33,1.48,6,4.33,1.48,6.5,4.2,1.45,5.5,4,1.57,6.4,4.59,1.55,6,4.33,1.5
E0,19-05-2013,Southampton,Stoke,1,1,D,0,0,D,L Probert,11,7,7,3,9,7,3,4,0,2,0,0,1.75,3.8,5.25,1.75,3.5,4.75,1.75,3.5,4.75,1.8,3.4,4.3,1.8,3.5,4.5,1.77,3.72,5.36,1.73,3.6,5
E0,19-05-2013,Swansea,Fulham,0,3,A,0,1,A,L Mason,19,8,11,6,12,9,8,0,2,1,0,0,1.8,3.8,4.75,1.72,3.75,4.5,1.72,3.75,4.5,1.8,3.5,4.2,1.73,3.75,4.5,1.78,3.77,5.15,1.73,3.6,4.75
E0,19-05-2013,Tottenham,Sunderland,1,0,H,0,0,D,A Marriner,23,6,19,4,6,12,14,1,1,3,0,1,1.29,6,12,1.22,6,12,1.22,6,12,1.27,5.2,10,1.3,5,10,1.29,6.05,12.4,1.29,5.5,11
E0,19-05-2013,West Brom,Man United,5,5,D,1,3,A,M Oliver,15,12,8,8,10,6,3,5,0,1,0,0,4.5,3.9,1.83,4.5,3.6,1.75,4.5,3.6,1.75,4.2,3.5,1.8,4.33,3.75,1.75,4.48,3.88,1.85,4.33,3.8,1.73
E0,19-05-2013,West Ham,Reading,4,2,H,2,0,H,M Dean,21,17,12,7,14,8,6,4,2,1,0,0,1.67,4,5.75,1.6,3.8,5.5,1.6,3.8,5.5,1.7,3.6,4.7,1.7,3.75,4.8,1.65,4.09,5.88,1.67,3.8,5
E0,19-05-2013,Wigan,Aston Villa,2,2,D,2,1,H,N Swarbrick,12,5,6,2,8,12,4,2,2,1,0,0,2.15,3.6,3.6,2,3.5,3.5,2,3.5,3.5,2.1,3.3,3.3,2.05,3.5,3.4,2.1,3.66,3.7,2.1,3.6,3.3
E0,17-08-2013,Arsenal,Aston Villa,1,3,A,1,1,D,A Taylor,16,9,4,4,15,18,4,3,4,5,1,0,1.44,4.75,8,1.36,5,7.75,1.37,4.6,7.5,1.4,4.5,7.5,1.41,5.2,8.3,1.36,4.8,8.5,1.44,4.8,7.5
E0,17-08-2013,Liverpool,Stoke,1,0,H,1,0,H,M Atkinson,26,10,11,4,11,11,12,6,1,1,0,0,1.4,5,9.5,1.4,4.33,8.25,1.4,4.4,7.3,1.44,4.2,7.5,1.41,4.88,9.35,1.36,4.6,9,1.4,5,9.5
E0,17-08-2013,Norwich,Everton,2,2,D,0,0,D,M Oliver,8,19,2,6,13,10,6,8,2,0,0,0,3.2,3.4,2.4,3.1,3.25,2.3,2.9,3.3,2.3,3,3.3,2.3,3.32,3.41,2.35,3.1,3.3,2.3,3.12,3.4,2.4
E0,17-08-2013,Sunderland,Fulham,0,1,A,0,0,D,N Swarbrick,20,5,3,1,14,14,6,1,0,3,0,0,2.3,3.4,3.4,2.25,3.2,3.25,2.2,3.2,3.2,2.2,3.25,3.3,2.25,3.37,3.58,2.2,3.3,3.3,2.3,3.4,3.3
E0,17-08-2013,Swansea,Man United,1,4,A,0,2,A,P Dowd,17,15,6,7,13,10,7,4,1,3,0,0,4.2,3.5,2,4.1,3.5,1.87,4.2,3.5,1.8,4,3.5,1.9,4.1,3.52,2.03,4,3.4,1.91,3.8,3.6,2.05
E0,17-08-2013,West Brom,Southampton,0,1,A,0,0,D,K Friend,11,7,1,2,14,24,4,8,4,0,0,0,2.4,3.4,3.2,2.3,3.25,3.1,2.2,3.3,3.1,2.2,3.3,3.25,2.42,3.38,3.21,2.25,3.3,3.2,2.4,3.4,3.12
E0,17-08-2013,West Ham,Cardiff,2,0,H,1,0,H,H Webb,18,12,4,1,10,7,4,3,0,1,0,0,2,3.6,4,1.91,3.4,4,1.9,3.45,3.8,1.9,3.4,4,1.99,3.57,4.21,1.95,3.5,3.8,2,3.6,4
E0,18-08-2013,Chelsea,Hull,2,0,H,2,0,H,J Moss,22,7,5,2,7,16,5,1,0,1,0,0,1.2,7,21,1.19,6.25,15,1.2,5.8,13,1.2,6.5,15,1.2,7.4,19.5,1.2,6,15,1.22,6.5,15
E0,18-08-2013,Crystal Palace,Tottenham,0,1,A,0,0,D,M Clattenburg,5,17,3,2,6,9,3,7,1,0,0,0,4.75,3.75,1.83,4.75,3.7,1.72,4.2,3.5,1.8,4.5,3.5,1.8,5.16,3.69,1.8,4.75,3.6,1.75,4.5,3.75,1.85
E0,19-08-2013,Man City,Newcastle,4,0,H,2,0,H,A Marriner,20,5,11,1,9,7,8,1,2,3,0,1,1.33,5.5,11,1.3,5.25,9.75,1.3,5,9,1.28,5.5,10,1.31,5.86,11.66,1.29,5.5,10,1.33,5.5,10.5
E0,21-08-2013,Chelsea,Aston Villa,2,1,H,1,1,D,K Friend,15,7,3,3,12,13,1,2,1,4,0,0,1.29,5.5,10,1.28,5.25,10,1.3,5,9,1.29,5.5,9.5,1.3,5.89,11.9,1.3,5.5,9.5,1.29,5.75,12
E0,24-08-2013,Aston Villa,Liverpool,0,1,A,0,1,A,M Clattenburg,17,5,3,1,9,8,8,2,3,3,0,0,4,3.75,1.95,3.8,3.6,1.91,3.6,3.3,2,4,3.5,1.91,4.18,3.83,1.93,3.75,3.6,1.95,3.9,3.8,1.95
E0,24-08-2013,Everton,West Brom,0,0,D,0,0,D,R East,22,7,8,2,14,15,11,1,1,1,0,0,1.57,4.33,6.5,1.53,4.1,6,1.55,3.9,5.6,1.57,3.75,6,1.55,4.33,7.01,1.55,4,6,1.6,4.2,6
E0,24-08-2013,Fulham,Arsenal,1,3,A,0,2,A,H Webb,16,18,7,7,10,8,1,8,2,2,0,0,3.8,3.5,2.1,3.6,3.5,2,3.3,3.3,2.1,3.5,3.4,2.1,3.7,3.58,2.13,3.4,3.5,2.1,3.5,3.5,2.15
E0,24-08-2013,Hull,Norwich,1,0,H,1,0,H,M Jones,6,13,1,4,14,19,1,5,1,1,1,0,2.45,3.4,3.1,2.4,3.25,2.95,2.4,3.3,2.75,2.4,3.3,2.9,2.44,3.4,3.15,2.4,3.1,3.1,2.5,3.25,3.1
E0,24-08-2013,Newcastle,West Ham,0,0,D,0,0,D,P Dowd,16,6,0,1,12,14,5,4,0,1,0,0,2.3,3.4,3.4,2.25,3.2,3.25,2.1,3.3,3.3,2.2,3.3,3.3,2.31,3.4,3.41,2.2,3.3,3.3,2.3,3.4,3.3
E0,24-08-2013,Southampton,Sunderland,1,1,D,0,1,A,L Mason,17,8,6,3,12,13,5,2,2,2,0,0,1.73,3.8,5.5,1.65,3.8,5,1.85,3.45,4,1.72,3.75,4.5,1.68,4.01,5.57,1.67,3.6,5.5,1.75,3.6,5
E0,24-08-2013,Stoke,Crystal Palace,2,1,H,0,1,A,A Marriner,14,14,5,5,13,6,7,0,3,0,0,0,1.83,3.6,5,1.8,3.4,4.6,1.8,3.5,4.2,1.83,3.4,4.5,1.81,3.65,5.16,1.85,3.3,4.6,1.85,3.5,4.8
E0,25-08-2013,Cardiff,Man City,3,2,H,0,0,D,L Probert,9,16,6,5,2,9,3,8,0,0,0,0,8.5,4.75,1.44,8.25,4.2,1.42,7,4,1.45,6.5,4.5,1.45,7.99,4.75,1.46,7.5,4.5,1.4,7.5,4.75,1.45
E0,25-08-2013,Tottenham,Swansea,1,0,H,0,0,D,N Swarbrick,19,7,5,5,10,15,8,3,1,4,0,0,1.62,4,6.5,1.57,3.75,6.25,1.5,4,6.1,1.57,4,5.5,1.62,4.04,6.45,1.65,4,5,1.65,4,5.75
E0,26-08-2013,Man United,Chelsea,0,0,D,0,0,D,M Atkinson,13,8,3,4,9,9,4,1,0,2,0,0,2.45,3.4,3.1,2.3,3.4,3,2.2,3.2,3.2,2.37,3.2,3.1,2.48,3.51,3.02,2.4,3.5,2.8,2.5,3.5,2.9
E0,31-08-2013,Cardiff,Everton,0,0,D,0,0,D,A Taylor,4,13,1,3,11,9,4,5,1,1,0,0,3.25,3.4,2.38,3.1,3.25,2.3,3.1,3.3,2.2,3.1,3.4,2.25,3.33,3.35,2.37,3.2,3.3,2.25,3.25,3.4,2.38
E0,31-08-2013,Crystal Palace,Sunderland,3,1,H,1,0,H,L Probert,17,10,6,2,6,6,6,6,1,0,0,1,2.6,3.3,3,2.55,3.25,2.75,2.4,3.2,2.85,2.5,3.3,2.7,2.54,3.31,3.09,2.45,3.25,2.9,2.6,3.25,3
E0,31-08-2013,Man City,Hull,2,0,H,0,0,D,P Dowd,12,7,6,2,15,14,7,4,2,3,0,0,1.17,8.5,19,1.16,7.25,15.5,1.2,5.8,13,1.16,7.5,15,1.19,8.04,18.58,1.17,7,17,1.18,8,19
E0,31-08-2013,Newcastle,Fulham,1,0,H,0,0,D,C Foy,24,3,9,2,13,9,13,2,2,2,0,0,2.15,3.4,3.75,2.05,3.3,3.6,2.1,3.3,3.3,2.1,3.4,3.4,2.15,3.49,3.73,2.05,3.5,3.5,2.15,3.5,3.6
E0,31-08-2013,Norwich,Southampton,1,0,H,0,0,D,H Webb,15,11,4,2,11,15,5,5,0,0,0,0,3,3.3,2.55,2.85,3.25,2.45,2.6,3.2,2.6,2.7,3.3,2.55,3.06,3.35,2.53,2.8,3.3,2.5,2.9,3.4,2.6
E0,31-08-2013,West Ham,Stoke,0,1,A,0,0,D,J Moss,9,15,0,5,10,12,3,4,2,1,0,0,2,3.4,4.33,1.91,3.5,3.9,1.9,3.45,3.8,2,3.3,3.8,2.05,3.51,4.03,1.95,3.4,4,1.95,3.5,4.33
E0,01-09-2013,Arsenal,Tottenham,1,0,H,1,0,H,M Oliver,12,14,5,4,15,14,3,6,2,2,0,0,2.1,3.7,3.6,2,3.5,3.6,2,3.4,3.5,2.1,3.6,3.2,2.15,3.7,3.52,2.1,3.3,3.5,2.1,3.7,3.5
E0,01-09-2013,Liverpool,Man United,1,0,H,1,0,H,A Marriner,10,10,5,4,15,15,2,7,2,4,0,0,2.63,3.4,2.88,2.6,3.3,2.65,2.6,3.2,2.6,2.62,3.25,2.62,2.59,3.36,2.98,2.6,3.2,2.8,2.62,3.4,2.88
E0,01-09-2013,West Brom,Swansea,0,2,A,0,1,A,M Dean,10,12,1,4,10,14,2,3,4,3,0,0,2.7,3.4,2.8,2.55,3.4,2.65,2.3,3.3,2.9,2.4,3.4,2.8,2.67,3.47,2.8,2.5,3.4,2.75,2.7,3.4,2.75
E0,14-09-2013,Aston Villa,Newcastle,1,2,A,0,1,A,M Dean,10,17,1,8,9,11,4,2,1,4,0,0,2.15,3.4,3.8,2.1,3.3,3.5,2.2,3.3,3.1,2.1,3.25,3.5,2.13,3.49,3.79,2.2,3.1,3.5,2.15,3.4,3.6
E0,14-09-2013,Everton,Chelsea,1,0,H,1,0,H,H Webb,11,22,5,5,10,12,5,7,0,4,0,0,3.4,3.3,2.35,3.4,3.4,2.2,3.6,3.3,2,3.5,3.4,2.05,3.27,3.38,2.39,3.4,3.1,2.4,3.3,3.4,2.3
E0,14-09-2013,Fulham,West Brom,1,1,D,1,0,H,L Probert,12,12,2,4,9,12,4,5,0,1,0,0,2.15,3.5,3.6,2.15,3.4,3.6,2.1,3.3,3.3,2.1,3.3,3.5,2.14,3.54,3.69,2.2,3.1,3.5,2.15,3.5,3.7
E0,14-09-2013,Hull,Cardiff,1,1,D,1,0,H,R Madley,18,10,5,2,8,8,6,2,1,2,0,0,2.45,3.25,3.25,2.4,3.2,3,2.4,3.3,2.75,2.3,3.2,3.2,2.46,3.25,3.27,2.5,3,3,2.4,3.3,3.25
E0,14-09-2013,Man United,Crystal Palace,2,0,H,1,0,H,J Moss,19,4,7,0,8,11,10,1,1,2,0,1,1.22,7,16,1.19,6.5,14,1.2,5.8,13,1.2,6.5,13,1.23,6.9,15.55,1.25,6,15,1.22,7,15
E0,14-09-2013,Stoke,Man City,0,0,D,0,0,D,M Clattenburg,11,10,3,3,13,11,2,4,1,1,0,0,6,4,1.65,5.25,3.9,1.62,5.4,3.7,1.6,5.5,3.5,1.66,6.09,4.02,1.65,6,3.2,1.7,6,4,1.65
E0,14-09-2013,Sunderland,Arsenal,1,3,A,0,1,A,M Atkinson,17,14,2,6,12,10,6,7,1,2,0,0,6,3.9,1.67,5.75,3.8,1.6,4.7,3.6,1.7,5,3.75,1.7,5.79,3.9,1.69,6,3.2,1.7,5.75,3.9,1.67
E0,14-09-2013,Tottenham,Norwich,2,0,H,1,0,H,L Mason,23,4,7,1,2,12,8,1,1,3,0,0,1.45,4.75,8,1.42,4.25,8,1.45,4,7,1.44,4.5,6.5,1.46,4.71,8.27,1.5,3.6,8.5,1.45,4.75,7.5
E0,15-09-2013,Southampton,West Ham,0,0,D,0,0,D,A Marriner,15,6,5,1,12,10,10,4,1,3,0,0,1.85,3.6,4.75,1.83,3.7,4,1.9,3.45,3.8,1.85,3.5,4.33,1.8,3.74,5.08,1.85,3.4,4.5,1.83,3.5,5
E0,16-09-2013,Swansea,Liverpool,2,2,D,1,2,A,M Oliver,17,12,8,5,7,10,3,7,2,3,0,0,3.5,3.5,2.2,3.6,3.4,2.15,3.6,3.3,2,3.4,3.4,2.1,3.48,3.47,2.25,3.2,3.3,2.25,3.4,3.5,2.2
E0,21-09-2013,Chelsea,Fulham,2,0,H,0,0,D,A Marriner,26,4,10,1,11,9,13,3,0,0,0,0,1.3,5.75,12,1.25,5.5,11.5,1.3,5,9,1.3,5.5,10,1.28,6,13.6,1.33,5,12,1.29,5.75,13
E0,21-09-2013,Liverpool,Southampton,0,1,A,0,0,D,N Swarbrick,10,12,5,7,6,9,6,6,0,1,0,0,1.6,4,6.5,1.57,4,5.75,1.55,3.9,5.6,1.53,4,6.5,1.61,4.13,6.38,1.62,3.6,6,1.62,4.1,6
E0,21-09-2013,Newcastle,Hull,2,3,A,2,1,H,M Atkinson,15,12,2,5,11,8,3,3,1,1,0,0,1.85,3.5,5,1.75,3.4,5,1.85,3.45,4,1.75,3.6,4.8,1.83,3.65,4.97,1.83,3.2,5,1.83,3.6,4.75
E0,21-09-2013,Norwich,Aston Villa,0,1,A,0,1,A,C Foy,12,16,1,4,15,10,7,4,1,0,0,0,2.4,3.4,3.2,2.4,3.3,2.9,2.2,3.3,3.1,2.4,3.3,2.9,2.44,3.44,3.13,2.4,3.3,3.2,2.45,3.4,3.1
E0,21-09-2013,West Brom,Sunderland,3,0,H,1,0,H,P Dowd,13,7,4,0,9,10,5,6,0,2,0,0,2.05,3.4,4.2,1.95,3.4,3.9,2,3.3,3.6,2.1,3.3,3.6,2.07,3.5,3.97,2.1,3,4,2.05,3.5,3.9
E0,21-09-2013,West Ham,Everton,2,3,A,1,0,H,L Mason,9,10,1,4,16,12,5,5,2,1,1,0,3.3,3.3,2.4,3,3.3,2.35,2.7,3.3,2.45,2.87,3.25,2.4,3.39,3.34,2.35,3.1,3.1,2.4,3.3,3.4,2.3
E0,22-09-2013,Arsenal,Stoke,3,1,H,2,1,H,M Dean,16,9,8,3,8,15,6,7,0,2,0,0,1.36,5.25,10,1.35,4.75,8.75,1.35,4.8,7.6,1.36,4.5,9,1.36,5.25,10.95,1.4,4.5,10,1.36,5.25,10.5
E0,22-09-2013,Cardiff,Tottenham,0,1,A,0,0,D,M Clattenburg,6,29,0,12,5,7,2,12,1,4,0,0,4.5,3.6,1.91,4.25,3.6,1.8,4.2,3.5,1.8,4,3.4,1.9,4.57,3.63,1.9,4.5,3.2,1.91,4.4,3.6,1.91
E0,22-09-2013,Crystal Palace,Swansea,0,2,A,0,1,A,K Friend,9,15,1,7,13,9,6,7,2,2,0,0,3.5,3.4,2.25,3.1,3.3,2.3,2.7,3.3,2.45,3.2,3.3,2.3,3.45,3.4,2.29,3.2,3.2,2.3,3.5,3.4,2.25
E0,22-09-2013,Man City,Man United,4,1,H,2,0,H,H Webb,18,14,5,3,8,12,8,4,1,2,0,0,2.2,3.4,3.6,2.1,3.4,3.4,2.15,3.3,3.2,2.15,3.4,3.4,2.21,3.47,3.59,2.25,3.2,3.6,2.2,3.4,3.5
E0,28-09-2013,Aston Villa,Man City,3,2,H,0,1,A,M Jones,8,20,4,7,13,9,2,13,1,1,0,0,6.5,4.2,1.57,7,4.1,1.48,5.6,3.9,1.55,6.5,4,1.53,6.87,4.2,1.57,6.5,3.6,1.57,6.5,4.3,1.57
E0,28-09-2013,Fulham,Cardiff,1,2,A,1,1,D,C Pawson,9,22,5,4,14,13,11,10,1,1,0,0,2.1,3.4,3.9,2,3.3,3.8,1.9,3.45,3.8,2.15,3.4,3.4,2.09,3.43,3.98,2.1,3.2,3.6,2.1,3.4,3.8
E0,28-09-2013,Hull,West Ham,1,0,H,1,0,H,K Friend,9,18,2,5,11,12,6,6,1,2,0,0,2.38,3.3,3.3,2.35,3.2,3.1,2.3,3.2,3,2.37,3.25,3,2.41,3.3,3.31,2.4,3.1,3.1,2.4,3.3,3.25
E0,28-09-2013,Man United,West Brom,1,2,A,0,0,D,M Oliver,14,12,6,4,10,14,5,8,3,2,0,0,1.3,5.75,12,1.26,5.75,10,1.27,5.2,10,1.28,5.5,11,1.29,5.93,12.65,1.3,5,11,1.3,5.75,11
E0,28-09-2013,Southampton,Crystal Palace,2,0,H,0,0,D,M Atkinson,12,8,3,0,11,12,8,2,1,2,0,0,1.45,4.5,8.5,1.45,4.2,7.25,1.5,4,6.1,1.5,4,7,1.47,4.44,8.77,1.5,3.75,7.5,1.44,4.5,9
E0,28-09-2013,Swansea,Arsenal,1,2,A,0,0,D,M Clattenburg,10,10,3,4,5,11,4,3,3,2,0,0,3.2,3.4,2.38,3.1,3.4,2.25,3.3,3.3,2.1,3.2,3.3,2.3,3.17,3.43,2.42,3.3,3.2,2.4,3.25,3.3,2.4
E0,28-09-2013,Tottenham,Chelsea,1,1,D,1,0,H,M Dean,12,11,4,5,14,14,4,5,5,1,0,1,2.7,3.3,2.88,2.65,3.3,2.6,2.6,3.2,2.6,2.7,3.25,2.7,2.65,3.38,2.88,2.8,3,2.9,2.6,3.3,2.9
E0,29-09-2013,Stoke,Norwich,0,1,A,0,1,A,A Taylor,8,8,1,3,14,12,7,3,2,1,0,0,1.95,3.4,4.5,1.95,3.3,4,1.9,3.45,3.8,1.95,3.3,4,1.97,3.47,4.46,2,3.25,4.33,2,3.4,4.3
